0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,38.06,53.8,69.12,82.56,94.72,105.04,114.36,123.82000000000001,131.08,118.66000000000001,106.27999999999999,95.80000000000001,85.82,76.69999999999999,68.14,61.400000000000006,55.540000000000006,49.2,44.440000000000005,40.0,35.84,32.56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,57.760000000000005,81.1,100.04,115.61999999999999,129.28000000000003,140.60000000000002,149.54000000000002,157.66000000000003,163.68,138.28,116.62,97.2,81.67999999999999,68.9,57.66,48.379999999999995,41.18000000000001,34.540000000000006,29.880000000000003,25.12,21.200000000000003,18.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.28,105.80000000000001,135.62,155.78,169.04000000000002,178.70000000000002,185.14000000000001,189.72,193.16000000000003,195.42000000000002,134.8,92.24000000000001,62.980000000000004,43.3,30.28,20.82,14.54,10.14,6.74,4.5,2.8600000000000003,1.9200000000000002,1.38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.96,51.72,72.86000000000001,91.4,106.16,119.74000000000001,130.92,140.74,148.72,156.14000000000001,133.76000000000002,114.98,98.9,84.0,72.7,62.040000000000006,53.26000000000001,45.88000000000001,39.6,33.84,29.780000000000005,25.840000000000003,21.92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.02,136.04,163.0,178.83999999999997,187.89999999999998,193.26,196.45999999999998,198.1,198.95999999999998,199.32,112.64,63.839999999999996,36.900000000000006,21.1,12.06,6.720000000000001,3.52,1.88,1.04,0.68,0.34,0.12000000000000001,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.94,53.400000000000006,75.28,93.94,109.06,123.02000000000001,133.9,143.66,151.35999999999999,158.51999999999998,135.02,116.03999999999999,98.68,83.60000000000001,71.74000000000001,60.52000000000001,52.1,44.260000000000005,38.1,32.64,28.439999999999998,24.24,20.740000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.32,93.82,122.85999999999999,143.46,158.44,169.26,177.44,183.45999999999998,187.88,191.1,140.29999999999998,101.68,74.08000000000001,54.32000000000001,40.019999999999996,29.5,21.7,15.860000000000001,11.600000000000001,8.56,6.159999999999999,4.4,2.96
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.62,36.52,52.040000000000006,66.4,79.80000000000001,91.66000000000001,101.78000000000002,111.00000000000001,120.12000000000002,128.04,116.12,104.54,94.76,85.00000000000001,76.74000000000001,68.70000000000002,61.900000000000006,56.140000000000015,50.38000000000001,45.34,40.88,37.06,33.34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64,32.4,46.92,59.88,72.34,83.68,93.86000000000001,102.72000000000001,110.8,119.04,109.28,99.89999999999999,91.24000000000001,83.66,75.86,68.75999999999999,63.1,57.52,52.42,47.220000000000006,43.42,39.82,36.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.24,180.32,193.98000000000002,198.38,199.42000000000002,199.9,199.96,199.98000000000002,200.0,200.0,61.76,19.68,6.0200000000000005,1.62,0.58,0.1,0.04,0.02,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34,90.82000000000001,119.14000000000001,140.22000000000003,155.62,166.34000000000003,175.04000000000002,181.48,186.34,189.58,141.01999999999998,103.75999999999999,77.10000000000001,57.08,42.42,32.18000000000001,23.92,17.700000000000003,13.000000000000002,9.920000000000002,7.300000000000001,5.18,3.66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.96,81.98,109.06,130.44,146.56,158.58,167.6,175.08,180.86,185.06,142.52,109.17999999999999,84.34,64.7,49.879999999999995,38.74,30.360000000000003,23.380000000000003,17.900000000000002,14.020000000000001,10.8,8.260000000000002,6.140000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,85.66,112.76,134.24,149.84,161.66,170.98,177.78,183.06,187.12,142.18,106.86000000000001,81.80000000000001,61.84,47.26,36.2,27.48,20.96,16.02,12.200000000000001,9.24,7.04,5.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.12,132.88,160.6,176.68,186.54,192.08,195.62,197.58,198.6,199.2,115.35999999999999,66.84,39.3,23.24,13.4,7.8999999999999995,4.359999999999999,2.4,1.4,0.8,0.52,0.28,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82,54.5,77.0,95.79999999999998,110.75999999999999,124.66,135.9,145.4,153.18,160.22,135.66,116.5,98.08,82.94,71.16000000000001,59.86000000000001,50.980000000000004,43.3,37.18,31.72,27.74,23.32,20.26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,59.400000000000006,82.92,101.98,118.22,131.56,142.60000000000002,151.56,159.6,165.5,139.45999999999998,116.38000000000001,96.75999999999999,81.08000000000001,67.5,56.46,47.38,40.16,33.54,28.82,23.9,20.58,17.26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.580000000000002,48.0,67.78,85.68,100.2,112.78,124.62,134.24,142.62,149.84,131.02,113.66000000000001,98.54,85.3,74.3,65.04,56.0,48.82,42.5,37.28,32.06,28.520000000000003,25.28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.82,48.34,68.19999999999999,86.02000000000001,100.9,113.32,125.12,134.82,143.16,150.45999999999998,131.38,113.7,98.5,85.34,74.0,64.82,55.86,48.56,42.26,36.86,31.78,28.32,25.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06,29.42,42.46,54.040000000000006,65.58,76.42,86.3,95.10000000000001,102.78,110.00000000000001,102.28000000000002,94.72000000000001,87.26,81.14,74.64,68.32,62.400000000000006,57.43999999999999,53.75999999999999,49.599999999999994,44.959999999999994,40.66,37.92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,53.72,75.84,94.44,109.46000000000001,123.68,134.48,144.08,151.96,159.06,135.12,116.08000000000001,98.4,83.54,71.7,60.22000000000001,51.760000000000005,44.040000000000006,37.86,32.44,28.3,24.080000000000002,20.78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.34,62.900000000000006,87.5,106.74000000000001,123.66000000000001,136.60000000000002,147.48000000000002,156.6,163.34,169.76000000000002,140.62,116.36000000000001,95.32000000000002,78.96000000000001,64.44000000000001,53.580000000000005,44.480000000000004,36.86,31.36,25.88,21.560000000000002,18.0,14.880000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.18,126.22,155.14000000000001,172.26000000000002,182.92000000000002,189.3,193.68,196.48000000000002,197.96,198.68,121.08000000000001,73.24000000000001,44.58,27.64,16.98,10.64,6.279999999999999,3.4999999999999996,2.0199999999999996,1.2999999999999998,0.74,0.54,0.28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.06,96.56,125.48,146.34,160.9,171.64,179.3,184.86,189.12,192.2,139.5,99.82000000000001,71.92,51.92,37.74,27.419999999999998,20.02,14.56,10.54,7.539999999999999,5.34,3.52,2.52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2,156.14,178.86,189.98000000000002,195.56,198.12,199.10000000000002,199.54000000000002,199.88,199.92000000000002,93.75999999999999,43.84,21.12,10.02,4.4399999999999995,1.88,0.9,0.46,0.12,0.08,0.04,0.02,0.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.560000000000002,49.46000000000001,69.9,88.04,102.4,115.56,127.26,136.98000000000002,145.36,152.28000000000003,132.1,114.22,98.72,84.76,73.62,63.84,54.9,47.50000000000001,41.28000000000001,36.00000000000001,31.14,27.54,23.74
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,38.36,54.04,69.47999999999999,82.96000000000001,95.19999999999999,105.44,115.08000000000001,124.24000000000001,131.58,119.02,106.5,96.02000000000001,85.9,76.69999999999999,68.03999999999999,61.42,55.33999999999999,49.2,44.24,39.720000000000006,35.7,32.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.86,104.16,133.8,153.88,167.54000000000002,177.48000000000002,184.14,189.07999999999998,192.36,195.12,135.9,93.64,64.72,45.08,31.72,21.94,15.520000000000003,10.7,7.539999999999999,4.779999999999999,3.16,2.1399999999999997,1.44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.72,56.26,79.06,98.1,113.18,127.07999999999998,138.24,147.68,155.78,161.98,136.88,116.48,97.62,82.22,70.14,58.8,49.76,42.06,35.720000000000006,30.78,26.380000000000003,22.400000000000002,19.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.68,28.740000000000002,41.58,53.14,64.34,74.9,84.78,93.36000000000001,101.42000000000002,108.58000000000001,100.86000000000001,93.64000000000001,86.56,80.24000000000001,74.10000000000001,68.06,62.519999999999996,57.68000000000001,53.540000000000006,49.52,45.519999999999996,41.24,38.14
